day,afterhour_openprice-0,afterhour_openprice-1,afterhour_openprice-2,afterhour_openprice-3,afterhour_dailyhigh-0,afterhour_dailyhigh-1,afterhour_dailyhigh-2,afterhour_dailyhigh-3,afterhour_dailylow-0,afterhour_dailylow-1,afterhour_dailylow-2,afterhour_dailylow-3,afterhour_closeprice-0,afterhour_closeprice-1,afterhour_closeprice-2,afterhour_closeprice-3,volume-0,volume-1,volume-2,volume-3,day_openprice-0,day_openprice-1,day_openprice-2,day_openprice-3,day_dailyhigh-0,day_dailyhigh-1,day_dailyhigh-2,day_dailyhigh-3,day_dailylow-0,day_dailylow-1,day_dailylow-2,day_dailylow-3,day_volume-0,day_volume-1,day_volume-2,day_volume-3,day_settlementprice-0,day_settlementprice-1,day_settlementprice-2,day_settlementprice-3,day_changeinsettlementprice-0,day_changeinsettlementprice-1,day_changeinsettlementprice-2,day_changeinsettlementprice-3
DMR_Fut_20131220,22880.0,22897,22847.0,22430,22950.0,22958,22906.0,22458,22810.0,22830,22776.0,22430,22825.0,22840,22776.0,22455,3730.0,259,48.0,3,22930.0,22923,22829,22460,22930.0,22940,22863,22460,22692.0,22710,22665,22250,76388.0,28684,386,181,22832.0,22852,22792.0,22387,-1.0,0,-2.0,5
DMR_Fut_20131223,22832.0,22864,22813.0,22430,22945.0,22958,22894.0,22485,22825.0,22845,22802.0,22430,22918.0,22943,22888.0,22480,3285.0,645,35.0,5,22967.0,22950,22881,22455,22996.0,23011,22956,22535,22845.0,22861,22832,22437,84717.0,57733,213,30,22924.0,22938,22884.0,22473,92.0,86,92.0,86
DMR_Fut_20131224,22922.0,22934,22910.0,22494,22976.0,22990,22942.0,22494,22911.0,22934,22910.0,22494,22953.0,22963,22938.0,22494,2140.0,884,251.0,12,22968.0,22980,22927,22600,23229.0,23245,23188,22776,22960.0,22978,22927,22590,46895.0,28289,703,72,23209.0,23229,23178.0,22762,285.0,291,294.0,289
DMR_Fut_20131227,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,23122.0,23133,23075,22611,23295.0,23317,23308,22835,23028.0,23049,23020,22611,46438.0,34366,1135,145,23278.0,23301,23244.0,22835,69.0,72,66.0,73
DMR_Fut_20131230,23262.0,23309,23248.0,22850,23337.0,23380,23309.0,22885,23258.0,23280,23248.0,22850,23326.0,23350,23298.0,22873,1617.0,1313,76.0,11,23333.0,23360,23299,22940,23398.0,23422,23361,22953,23233.0,23180,23153,22750,8584.0,37073,268,95,23244.0,23254,23202.0,22793,-34.0,-47,-42.0,-42
DMR_Fut_20131231,,23253,,23218,,23343,,23295,,23230,,23181,,23328,,23275,,2156,,64,,23363,23310,23261,,23408,23408,23352,,23251,23294,23222,,19811,77,243,,23333,23344.0,23278,,79,,76
DMR_Fut_20140102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23414.0,23391,23325,22967,23512.0,23503,23442,22985,23168.0,23185,23120,22741,41996.0,155,745,70,23334.0,23345,23277,22869,1.0,1,-1.0,-7
DMR_Fut_20140103,23333.0,23295.0,23257.0,22800.0,23359.0,23350.0,23295.0,22800.0,23236.0,23259.0,23184.0,22780.0,23244.0,23259.0,23188.0,22780.0,3110.0,8.0,54.0,5.0,23172.0,23131,23135,22665,23172.0,23131,23135,22665,22752.0,22764,22703,22298,63284.0,584,680,110,22790.0,22798,22731,22325,-544.0,-547,-546.0,-544
DMR_Fut_20140106,22790.0,22833.0,22746.0,22356.0,22880.0,22882.0,22817.0,22380.0,22790.0,22815.0,22745.0,22356.0,22844.0,22855.0,22794.0,22380.0,3430.0,21.0,30.0,2.0,22793.0,22785,22718,22410,22802.0,22785,22718,22410,22549.0,22574,22525,22090,47011.0,283,216,62,22679.0,22700,22629,22220,-111.0,-98,-102.0,-105
DMR_Fut_20140107,22663.0,22680.0,22615.0,0.0,22747.0,22750.0,22646.0,0.0,22648.0,22671.0,22605.0,0.0,22670.0,22690.0,22612.0,0.0,2183.0,10.0,48.0,0.0,22612.0,22621,22566,22149,22784.0,22785,22710,22260,22596.0,22610,22554,22140,40429.0,952,294,36,22612.0,22627,22554,22148,-67.0,-73,-75.0,-72
DMR_Fut_20140108,22634.0,22687.0,22630.0,22260.0,22769.0,22777.0,22707.0,22300.0,22621.0,22687.0,22624.0,22260.0,22758.0,22766.0,22707.0,22300.0,2885.0,31.0,31.0,3.0,22738.0,22734,22682,22305,23055.0,23058,22989,22552,22718.0,22733,22682,22295,56997.0,798,328,89,22948.0,22956,22887,22485,336.0,329,333.0,337
DMR_Fut_20140109,22964.0,22968.0,22906.0,22500.0,22989.0,22992.0,22920.0,22516.0,22900.0,22917.0,22855.0,22466.0,22930.0,22936.0,22874.0,22466.0,3197.0,27.0,51.0,5.0,22906.0,22918,22830,22420,23026.0,23028,22966,22510,22686.0,22700,22643,22230,47846.0,340,196,44,22788.0,22794,22728,22322,-160.0,-162,-159.0,-163
DMR_Fut_20140110,22775.0,22836.0,22720.0,22377.0,22848.0,22854.0,22789.0,22377.0,22774.0,22795.0,22720.0,22343.0,22787.0,22795.0,22772.0,22354.0,2740.0,24.0,27.0,4.0,22750.0,22750,22665,22220,22961.0,22965,22888,22470,22680.0,22708,22665,22220,50529.0,4320,265,64,22863.0,22870,22805,22399,75.0,76,77.0,77
DMR_Fut_20140113,22860.0,22863.0,22801.0,22440.0,22994.0,23001.0,22932.0,22500.0,22845.0,22863.0,22797.0,22436.0,22986.0,23001.0,22932.0,22500.0,4131.0,40.0,20.0,4.0,23015.0,23044,22978,22579,23165.0,23160,23074,22690,22728.0,22746,22686,22280,55496.0,1134,110,110,22827.0,22835,22773,22366,-36.0,-35,-32.0,-33
DMR_Fut_20140114,22825.0,22820.0,22787.0,0.0,22878.0,22874.0,22789.0,0.0,22810.0,22820.0,22768.0,0.0,22825.0,22836.0,22768.0,0.0,1595.0,25.0,8.0,0.0,22599.0,22617,22602,22148,22883.0,22888,22820,22355,22563.0,22592,22535,22128,48530.0,584,182,55,22771.0,22780,22713,22306,-56.0,-55,-60.0,-60
DMR_Fut_20140115,22766.0,22799.0,22741.0,22363.0,22848.0,22842.0,22780.0,22383.0,22752.0,22770.0,22738.0,22296.0,22763.0,22770.0,22780.0,22296.0,2195.0,9.0,12.0,10.0,22936.0,22930,22956,22468,23028.0,23034,22963,22555,22808.0,22820,22748,22367,42371.0,374,514,185,22910.0,22919,22850,22446,139.0,139,137.0,140
DMR_Fut_20140116,22932.0,22936.0,22876.0,22460.0,22988.0,22992.0,22919.0,22518.0,22919.0,22927.0,22876.0,22460.0,22975.0,22982.0,22911.0,22504.0,1896.0,53.0,82.0,17.0,23120.0,23095,22998,22596,23120.0,23106,23054,22596,22907.0,22924,22857,22450,38486.0,945,169,62,22973.0,22982,22914,22507,63.0,63,64.0,61
DMR_Fut_20140117,22961.0,22965.0,22903.0,22490.0,22988.0,22992.0,22912.0,22490.0,22935.0,22947.0,22894.0,22490.0,22955.0,22955.0,22912.0,22490.0,1986.0,115.0,46.0,1.0,22922.0,22924,22850,22430,23291.0,23299,23222,22818,22838.0,22850,22784,22380,71703.0,4840,209,97,23166.0,23173,23106,22697,193.0,191,192.0,190
DMR_Fut_20140120,23160.0,23160.0,23093.0,22730.0,23242.0,23251.0,23170.0,22760.0,23121.0,23133.0,23062.0,22690.0,23130.0,23145.0,23062.0,22690.0,3466.0,22.0,59.0,4.0,23061.0,23080,23089,22544,23109.0,23100,23089,22635,22857.0,22866,22800,22396,54369.0,4339,505,119,22869.0,22872,22807,22397,-297.0,-301,-299.0,-300
DMR_Fut_20140121,22874.0,22896.0,22842.0,22433.0,22915.0,22916.0,22842.0,22433.0,22874.0,22893.0,22842.0,22433.0,22891.0,22897.0,22842.0,22433.0,1497.0,17.0,1.0,1.0,23002.0,22975,22930,22610,23184.0,23180,23115,22680,22982.0,22975,22930,22550,52174.0,4342,189,162,23047.0,23053,22987,22576,178.0,181,180.0,179
DMR_Fut_20140122,23056.0,23071.0,0.0,22606.0,23102.0,23103.0,0.0,22620.0,23045.0,23063.0,0.0,22606.0,23076.0,23085.0,0.0,22620.0,1955.0,380.0,0.0,7.0,22999.0,23000,22906,22478,23139.0,23150,23064,22650,22911.0,22921,22867,22450,52515.0,7218,67,113,23055.0,23068,22998,22587,8.0,15,11.0,11
DMR_Fut_20140123,23040.0,23065.0,22995.0,22588.0,23071.0,23076.0,23000.0,22588.0,23012.0,23031.0,22968.0,22575.0,23038.0,23050.0,22998.0,22575.0,1903.0,96.0,13.0,3.0,23120.0,23134,23031,22614,23148.0,23156,23077,22677,22690.0,22698,22643,22222,81193.0,17017,739,207,22721.0,22729,22660,22250,-334.0,-339,-338.0,-337
DMR_Fut_20140124,22732.0,22746.0,22671.0,22220.0,22762.0,22766.0,22696.0,22220.0,22594.0,22602.0,22543.0,22133.0,22609.0,22610.0,22549.0,22148.0,4156.0,624.0,168.0,9.0,22574.0,22585,22550,22061,22631.0,22636,22566,22108,22410.0,22417,22350,21950,92007.0,37030,792,221,22424.0,22430,22358,21950,-297.0,-299,-302.0,-300
DMR_Fut_20140127,22410.0,22412.0,22338.0,21894.0,22412.0,22412.0,22338.0,21894.0,22115.0,22125.0,22048.0,21650.0,22190.0,22195.0,22120.0,21710.0,6514.0,1902.0,145.0,46.0,22030.0,22025,21994,21522,22038.0,22041,21994,21537,21850.0,21853,21800,21404,120384.0,65975,874,704,21922.0,21912,21838,21428,-502.0,-518,-520.0,-522
DMR_Fut_20140128,21935.0,21924.0,21845.0,21400.0,22001.0,21990.0,21906.0,21486.0,21883.0,21875.0,21802.0,21400.0,22001.0,21990.0,21903.0,21486.0,4311.0,2191.0,101.0,21.0,21945.0,21947,21871,21490,22011.0,21990,21916,21499,21881.0,21866,21800,21400,69854.0,52498,276,115,22009.0,21989,21910,21499,87.0,77,72.0,71
DMR_Fut_20140129,21996.0,21985.0,21938.0,21555.0,22069.0,22050.0,21968.0,21555.0,21942.0,21920.0,21847.0,21452.0,21983.0,21957.0,21879.0,21452.0,2724.0,2252.0,22.0,2.0,22101.0,22084,22000,21580,22249.0,22195,22100,21706,22056.0,22034,21992,21580,15148.0,53133,713,742,22182.0,22103,22034,21624,173.0,114,124.0,125
DMR_Fut_20140130,,22114.0,22045.0,21594.0,,22120.0,22045.0,21594.0,,21662.0,21607.0,21196.0,,21710.0,21638.0,21232.0,,4713.0,80.0,29.0,,21773,21740,21330,,22012,21931,21497,,21705,21637,21230,,34248,756,66,,22009,21930,21519,,-94,-104.0,-105
DMR_Fut_20140204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21475.0,21435,21100,20925,21595.0,21506,21100,20950,21342.0,21275,20860,20790,62706.0,1144,173,24,21447.0,21366,20959,20829,-562.0,-564,-560.0,-562
DMR_Fut_20140205,21449.0,21364.0,20970.0,20801.0,21520.0,21429.0,20979.0,20900.0,21411.0,21334.0,20928.0,20801.0,21520.0,21429.0,20979.0,20900.0,2715.0,64.0,6.0,6.0,21535.0,21451,21000,20865,21545.0,21454,21016,20900,21143.0,21069,20667,20568,61375.0,1979,1670,30,21197.0,21113,20703,20582,-250.0,-253,-256.0,-247
DMR_Fut_20140206,21209.0,21157.0,20772.0,20633.0,21284.0,21200.0,20790.0,20633.0,21138.0,21075.0,20672.0,20533.0,21203.0,21128.0,20712.0,20533.0,3174.0,22.0,15.0,2.0,21304.0,21219,20775,20718,21388.0,21297,20888,20718,21224.0,21150,20749,20621,47047.0,816,338,164,21332.0,21242,20827,20700,135.0,129,124.0,118
DMR_Fut_20140207,21327.0,21246.0,20864.0,20800.0,21488.0,21404.0,20972.0,20800.0,21315.0,21246.0,20858.0,20800.0,21483.0,21404.0,20972.0,20800.0,3522.0,50.0,8.0,1.0,21532.0,21352,21024,20830,21649.0,21551,21133,21019,21371.0,21298,20900,20828,60525.0,1266,44,48,21527.0,21443,21027,20897,195.0,201,200.0,197
DMR_Fut_20140210,21523.0,21420.0,21070.0,21010.0,21696.0,21609.0,21181.0,21057.0,21480.0,21412.0,21070.0,21010.0,21660.0,21573.0,21181.0,21030.0,3762.0,64.0,5.0,5.0,21651.0,21587,21100,20880,21655.0,21587,21129,21000,21466.0,21300,20990,20880,45895.0,578,52,7,21514.0,21429,21011,20885,-13.0,-14,-16.0,-12
DMR_Fut_20140211,21510.0,21430.0,21033.0,0.0,21548.0,21460.0,21033.0,0.0,21478.0,21407.0,21014.0,0.0,21517.0,21427.0,21014.0,0.0,1498.0,19.0,2.0,0.0,21537.0,21464,21070,21017,21998.0,21913,21492,21337,21510.0,21464,21070,21017,59320.0,1542,192,47,21902.0,21821,21401,21273,388.0,392,390.0,388
DMR_Fut_20140212,21927.0,21848.0,21420.0,21312.0,21979.0,21886.0,21468.0,21312.0,21903.0,21827.0,21410.0,21312.0,21970.0,21886.0,21468.0,21312.0,1937.0,45.0,6.0,1.0,22002.0,21900,21477,21398,22296.0,22205,21780,21648,21943.0,21877,21477,21398,62714.0,3201,88,188,22258.0,22163,21747,21612,356.0,342,346.0,339
DMR_Fut_20140213,22258.0,22171.0,21790.0,21682.0,22373.0,22280.0,21858.0,21685.0,22255.0,22171.0,21790.0,21651.0,22370.0,22280.0,21858.0,21651.0,2647.0,77.0,5.0,7.0,22240.0,22129,21740,21612,22272.0,22175,21740,21612,22065.0,21979,21570,21450,47652.0,1353,86,9,22160.0,22068,21650,21516,-98.0,-95,-97.0,-96
DMR_Fut_20140214,22154.0,22049.0,21650.0,21449.0,22168.0,22065.0,21650.0,21449.0,22068.0,21980.0,21584.0,21449.0,22123.0,22030.0,21584.0,21449.0,2371.0,36.0,6.0,1.0,22289.0,22254,21839,21686,22410.0,22319,21892,21746,22210.0,22137,21729,21603,48017.0,3339,517,41,22324.0,22238,21820,21680,164.0,170,170.0,164
DMR_Fut_20140217,22327.0,22270.0,21870.0,21740.0,22398.0,22309.0,21870.0,21740.0,22324.0,22267.0,21870.0,21737.0,22390.0,22307.0,21870.0,21737.0,1919.0,47.0,1.0,2.0,22380.0,22286,21972,21846,22587.0,22500,22070,21934,22380.0,22286,21961,21830,42799.0,2170,296,69,22529.0,22445,22029,21888,205.0,207,209.0,208
DMR_Fut_20140218,22519.0,22429.0,22033.0,0.0,22565.0,22482.0,22033.0,0.0,22487.0,22409.0,22033.0,0.0,22530.0,22450.0,22033.0,0.0,1341.0,59.0,1.0,0.0,22580.0,22459,21975,21900,22606.0,22525,22100,21935,22434.0,22354,21940,21800,39496.0,1592,124,86,22581.0,22505,22081,21944,52.0,60,52.0,56
DMR_Fut_20140219,22567.0,22481.0,22036.0,0.0,22580.0,22498.0,22077.0,0.0,22525.0,22450.0,22034.0,0.0,22565.0,22476.0,22077.0,0.0,2454.0,188.0,7.0,0.0,22550.0,22467,22045,21912,22721.0,22637,22188,22072,22505.0,22440,22027,21873,46278.0,1406,105,49,22636.0,22554,22133,21990,55.0,49,52.0,46
DMR_Fut_20140220,22636.0,22557.0,22050.0,21912.0,22636.0,22557.0,22060.0,21951.0,22540.0,22470.0,22045.0,21903.0,22596.0,22516.0,22057.0,21951.0,1969.0,394.0,30.0,7.0,22540.0,22471,22071,22090,22751.0,22668,22172,22090,22250.0,22175,21762,21666,67926.0,7927,83,34,22374.0,22291,21869,21730,-262.0,-263,-264.0,-260
DMR_Fut_20140221,22382.0,22292.0,21852.0,21737.0,22446.0,22360.0,21925.0,21737.0,22351.0,22270.0,21852.0,21737.0,22374.0,22288.0,21889.0,21737.0,2491.0,172.0,4.0,1.0,22680.0,22598,22160,22020,22690.0,22600,22161,22020,22455.0,22380,21969,21836,53816.0,8233,202,100,22581.0,22501,22082,21940,207.0,210,213.0,210
DMR_Fut_20140224,22576.0,22488.0,22069.0,21932.0,22633.0,22550.0,22127.0,21932.0,22552.0,22475.0,22060.0,21932.0,22633.0,22550.0,22123.0,21932.0,1500.0,197.0,65.0,11.0,22630.0,22562,22108,21967,22642.0,22562,22108,21967,22245.0,22172,21776,21610,70420.0,21371,90,49,22378.0,22309,21882,21740,-203.0,-192,-200.0,-200
DMR_Fut_20140225,22366.0,22270.0,21859.0,21754.0,22436.0,22367.0,21940.0,21790.0,22295.0,22220.0,21840.0,21754.0,22421.0,22354.0,21940.0,21790.0,3919.0,1119.0,73.0,108.0,22462.0,22406,21940,21794,22556.0,22490,22052,21916,22236.0,22169,21768,21640,109080.0,65008,744,280,22342.0,22293,21866,21734,-36.0,-16,-16.0,-6
DMR_Fut_20140226,22336.0,22279.0,21829.0,21687.0,22355.0,22294.0,21856.0,21730.0,22282.0,22225.0,21806.0,21687.0,22284.0,22225.0,21806.0,21730.0,2423.0,1244.0,57.0,3.0,22290.0,22249,21850,21760,22514.0,22454,22012,21849,22263.0,22205,21816,21708,63234.0,47043,215,45,22412.0,22355,21945,21801,70.0,62,79.0,67
DMR_Fut_20140227,22405.0,22352.0,21941.0,21760.0,22442.0,22378.0,21952.0,21760.0,22321.0,22258.0,21847.0,21730.0,22323.0,22269.0,21847.0,21730.0,1845.0,1078.0,17.0,2.0,22362.0,22327,21950,21830,22666.0,22810,22388,22200,22333.0,22271,21950,21830,11788.0,68742,142,24,22660.0,22790,22370,22237,248.0,435,425.0,436
DMR_Fut_20140228,,22784.0,,22275.0,,22785.0,,22300.0,,22622.0,,22220.0,,22705.0,,22277.0,,4632.0,,12.0,,22788,22838,22410,,22937,22930,22511,,22644,22663,22261,,59004,891,607,,22807,22797,22390,,17,,20
DMR_Fut_20140303,22788.0,22758.0,22352.0,22236.0,22867.0,22849.0,22448.0,22299.0,22753.0,22758.0,22352.0,22236.0,22855.0,22849.0,22448.0,22299.0,1993.0,15.0,22.0,3.0,22520.0,22501,22200,21995,22707.0,22668,22261,22127,22361.0,22369,21960,21860,58661.0,538,185,79,22422.0,22414,22011,21877,-385.0,-383,-379.0,-377
DMR_Fut_20140304,22431.0,22419.0,22039.0,21883.0,22458.0,22419.0,22110.0,21883.0,22290.0,22316.0,21888.0,21750.0,22382.0,22371.0,21970.0,21820.0,3455.0,31.0,33.0,6.0,22436.0,22461,22034,21960,22733.0,22725,22300,22160,22433.0,22448,22034,21925,60292.0,704,279,47,22629.0,22624,22218,22083,207.0,210,207.0,206
DMR_Fut_20140305,22623.0,22603.0,22209.0,22204.0,22775.0,22758.0,22356.0,22204.0,22600.0,22602.0,22209.0,22202.0,22733.0,22736.0,22330.0,22202.0,3295.0,64.0,11.0,2.0,22767.0,22776,22381,22244,22813.0,22801,22381,22244,22429.0,22433,22038,21887,51691.0,402,806,59,22532.0,22525,22127,21987,-97.0,-99,-91.0,-96
DMR_Fut_20140306,22536.0,22525.0,22115.0,21950.0,22540.0,22531.0,22115.0,21950.0,22446.0,22440.0,22055.0,21930.0,22447.0,22440.0,22056.0,21950.0,2125.0,20.0,13.0,3.0,22513.0,22513,22120,22050,22720.0,22710,22309,22131,22464.0,22482,22066,22030,49231.0,697,145,14,22626.0,22623,22221,22080,94.0,98,94.0,93
DMR_Fut_20140307,22630.0,22612.0,22202.0,0.0,22680.0,22677.0,22270.0,0.0,22606.0,22612.0,22202.0,0.0,22680.0,22676.0,22269.0,0.0,2141.0,15.0,9.0,0.0,22660.0,22698,22294,22150,22770.0,22756,22351,22177,22512.0,22511,22128,21994,47971.0,233,140,18,22591.0,22587,22183,22043,-35.0,-36,-38.0,-37
DMR_Fut_20140310,22580.0,22554.0,22167.0,22015.0,22660.0,22650.0,22246.0,22015.0,22470.0,22468.0,22077.0,22015.0,22499.0,22492.0,22096.0,22015.0,2837.0,37.0,18.0,1.0,22363.0,22412,21805,21632,22369.0,22412,21870,21717,22100.0,22107,21717,21600,53148.0,795,105,72,22185.0,22179,21781,21643,-406.0,-408,-402.0,-400
DMR_Fut_20140311,22188.0,22209.0,21808.0,21665.0,22233.0,22210.0,21808.0,21676.0,22051.0,22044.0,21659.0,21565.0,22052.0,22044.0,21659.0,21565.0,3054.0,49.0,19.0,34.0,22185.0,22150,21771,21650,22280.0,22268,21859,21695,22110.0,22105,21730,21580,37870.0,279,109,40,22225.0,22217,21821,21681,40.0,38,40.0,38
DMR_Fut_20140312,22220.0,22190.0,21791.0,21649.0,22258.0,22244.0,21838.0,21703.0,22168.0,22175.0,21780.0,21632.0,22246.0,22243.0,21838.0,21703.0,2375.0,39.0,22.0,5.0,22036.0,22024,21612,21500,22049.0,22024,21612,21500,21852.0,21850,21450,21333,56199.0,709,100,30,21906.0,21902,21499,21363,-319.0,-315,-322.0,-318
DMR_Fut_20140313,21885.0,21857.0,21463.0,21300.0,21890.0,21857.0,21463.0,21307.0,21735.0,21738.0,21350.0,21218.0,21797.0,21796.0,21397.0,21218.0,3916.0,101.0,49.0,7.0,21900.0,21877,21485,21360,22026.0,22008,21602,21432,21714.0,21711,21311,21200,59802.0,902,107,15,21751.0,21745,21346,21211,-155.0,-157,-153.0,-152
DMR_Fut_20140314,21749.0,21747.0,21356.0,0.0,21810.0,21799.0,21373.0,0.0,21662.0,21660.0,21276.0,0.0,21669.0,21660.0,21278.0,0.0,2498.0,60.0,13.0,0.0,21563.0,21563,21202,21070,21635.0,21618,21220,21070,21455.0,21450,21070,20933,58910.0,2406,184,49,21505.0,21500,21101,20967,-246.0,-245,-245.0,-244
DMR_Fut_20140317,21507.0,21494.0,21088.0,21022.0,21564.0,21545.0,21140.0,21022.0,21416.0,21411.0,21020.0,21022.0,21445.0,21429.0,21140.0,21022.0,3924.0,72.0,13.0,1.0,21361.0,21440,21030,20950,21539.0,21528,21096,20968,21361.0,21381,20995,20850,45260.0,1741,289,63,21393.0,21389,20990,20850,-112.0,-111,-111.0,-117
DMR_Fut_20140318,21419.0,21441.0,21065.0,20939.0,21560.0,21550.0,21143.0,20990.0,21419.0,21440.0,21060.0,20939.0,21512.0,21506.0,21100.0,20961.0,3737.0,164.0,95.0,7.0,21475.0,21482,21074,20888,21590.0,21577,21161,21040,21426.0,21422,21025,20888,46683.0,4608,2256,139,21555.0,21542,21145,21008,162.0,153,155.0,158
DMR_Fut_20140319,21556.0,21527.0,21126.0,21030.0,21660.0,21645.0,21252.0,21111.0,21510.0,21516.0,21126.0,21030.0,21611.0,21599.0,21220.0,21068.0,4364.0,239.0,16.0,20.0,21596.0,21585,21155,21009,21610.0,21587,21170,21040,21450.0,21443,21068,20912,46517.0,4295,229,295,21533.0,21513,21120,20977,-22.0,-29,-25.0,-31
DMR_Fut_20140320,21535.0,21503.0,21102.0,20960.0,21551.0,21522.0,21122.0,20960.0,21474.0,21457.0,21086.0,20948.0,21511.0,21508.0,21098.0,20955.0,2317.0,85.0,18.0,3.0,21350.0,21306,20873,20766,21450.0,21420,21016,20842,21102.0,21078,20680,20560,72848.0,3881,444,197,21150.0,21125,20725,20588,-383.0,-388,-395.0,-389
DMR_Fut_20140321,21149.0,21145.0,20732.0,20550.0,21175.0,21149.0,20742.0,20607.0,21051.0,21023.0,20657.0,20495.0,21160.0,21126.0,20742.0,20607.0,4225.0,359.0,164.0,21.0,21213.0,21170,20900,20640,21450.0,21423,21028,20868,21144.0,21115,20742,20588,63619.0,5776,515,92,21434.0,21410,21019,20873,284.0,285,294.0,285
DMR_Fut_20140324,21405.0,21380.0,20992.0,20860.0,21663.0,21625.0,21166.0,21006.0,21405.0,21380.0,20992.0,20847.0,21650.0,21618.0,21166.0,21006.0,5227.0,552.0,253.0,162.0,21666.0,21600,21198,21045,21868.0,21840,21360,21226,21550.0,21531,21080,20929,72555.0,13861,552,496,21811.0,21790,21332,21190,377.0,380,313.0,317
DMR_Fut_20140325,21802.0,21794.0,21327.0,21162.0,21811.0,21794.0,21327.0,21172.0,21692.0,21676.0,21218.0,21074.0,21702.0,21687.0,21224.0,21074.0,4315.0,1287.0,16.0,20.0,21737.0,21703,21230,21153,21843.0,21820,21362,21222,21701.0,21686,21230,21123,75711.0,39882,954,75,21739.0,21735,21273,21130,-72.0,-55,-59.0,-60
DMR_Fut_20140326,21733.0,21727.0,21348.0,21250.0,21903.0,21890.0,21435.0,21286.0,21725.0,21727.0,21348.0,21250.0,21817.0,21804.0,21370.0,21282.0,4405.0,1656.0,77.0,9.0,21908.0,21900,21429,21340,22005.0,21996,21533,21392,21848.0,21838,21403,21248,88416.0,48705,658,104,21875.0,21863,21420,21263,136.0,128,147.0,133
DMR_Fut_20140327,21881.0,21880.0,21433.0,21273.0,22003.0,21990.0,21520.0,21389.0,21881.0,21880.0,21433.0,21273.0,21965.0,21957.0,21513.0,21389.0,4751.0,2614.0,101.0,16.0,21868.0,21840,21420,20931,21937.0,21923,21455,21303,21713.0,21700,21256,20931,69393.0,46978,624,469,21835.0,21803,21351,21207,-40.0,-60,-69.0,-56
DMR_Fut_20140328,21818.0,21796.0,21359.0,21215.0,21915.0,21894.0,21430.0,21280.0,21796.0,21780.0,21351.0,21174.0,21895.0,21867.0,21430.0,21280.0,3128.0,2578.0,26.0,12.0,21846.0,21860,21430,21320,22107.0,22137,21680,21500,21846.0,21820,21430,21320,10335.0,52538,282,1374,22077.0,22061,21600,21451,242.0,258,249.0,244
DMR_Fut_20140331,,22061.0,,21635.0,,22200.0,,21733.0,,22061.0,,21635.0,,22186.0,,21724.0,,2875.0,,12.0,,22196,22000,21729,,22201,22011,21800,,22010,21836,21660,,42002,837,1935,,22140,21954,21765,,79,,165
DMR_Fut_20140401,22135.0,21960.0,21778.0,21523.0,22207.0,22019.0,21829.0,21573.0,22125.0,21960.0,21778.0,21515.0,22196.0,22009.0,21829.0,21573.0,3090.0,33.0,12.0,44.0,22151.0,22012,21799,21580,22446.0,22250,22060,21828,22131.0,22003,21799,21580,56382.0,631,1293,156,22413.0,22230,22042,21797,273.0,276,277.0,272
DMR_Fut_20140402,22426.0,22240.0,22046.0,21867.0,22495.0,22314.0,22112.0,21880.0,22412.0,22240.0,22044.0,21825.0,22438.0,22280.0,22100.0,21825.0,3803.0,21.0,75.0,7.0,22506.0,22300,22116,21874,22570.0,22374,22185,21909,22397.0,22217,22035,21790,46511.0,480,783,1062,22514.0,22332,22147,21899,101.0,102,105.0,102
DMR_Fut_20140403,22501.0,22327.0,22144.0,21930.0,22553.0,22360.0,22168.0,21930.0,22462.0,22290.0,22109.0,21850.0,22513.0,22325.0,22132.0,21889.0,2632.0,16.0,18.0,6.0,22551.0,22459,22273,21936,22750.0,22553,22370,22118,22526.0,22350,22168,21912,48914.0,1212,240,220,22554.0,22367,22183,21934,40.0,35,36.0,35
DMR_Fut_20140404,22554.0,22378.0,22197.0,21919.0,22582.0,22382.0,22211.0,21919.0,22437.0,22255.0,22069.0,21830.0,22463.0,22280.0,22069.0,21830.0,3887.0,21.0,47.0,13.0,22511.0,22300,22147,21900,22600.0,22400,22223,21969,22455.0,22275,22100,21848,39529.0,787,98,28,22530.0,22339,22157,21902,-24.0,-28,-26.0,-32
DMR_Fut_20140407,22535.0,22368.0,22183.0,22003.0,22752.0,22565.0,22375.0,22125.0,22535.0,22368.0,22183.0,22003.0,22701.0,22520.0,22345.0,22087.0,4790.0,69.0,25.0,23.0,22425.0,22220,22100,21809,22515.0,22305,22128,21854,22303.0,22135,21940,21702,40416.0,338,114,30,22400.0,22213,22030,21782,-130.0,-126,-127.0,-120
DMR_Fut_20140408,22389.0,22224.0,22043.0,21794.0,22454.0,22268.0,22066.0,21802.0,22367.0,22185.0,22005.0,21794.0,22370.0,22187.0,22005.0,21802.0,2874.0,44.0,9.0,2.0,22380.0,22150,22025,21748,22650.0,22460,22268,22029,22335.0,22150,21983,21748,54487.0,774,233,61,22630.0,22448,22264,22013,230.0,235,234.0,231
